start_ip,end_ip,start_ip_hex,end_ip_hex,prefix_len,country,province,city,district,isp,division_code,latitude,longitude,geo_level,idc_vendor,cidr
2403:4900::,2403:4900:ffff:ffff:ffff:ffff:ffff:ffff,24034900000000000000000000000000,24034900ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:4900::/32
2403:4980::,2403:4980:ffff:ffff:ffff:ffff:ffff:ffff,24034980000000000000000000000000,24034980ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:4980::/32
2403:4a00::,2403:4a00:ffff:ffff:ffff:ffff:ffff:ffff,24034a00000000000000000000000000,24034a00ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:4a00::/32
2403:4a40::,2403:4a40:ffff:ffff:ffff:ffff:ffff:ffff,24034a40000000000000000000000000,24034a40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:4a40::/32
2403:4a80::,2403:4a80:ffff:ffff:ffff:ffff:ffff:ffff,24034a80000000000000000000000000,24034a80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:4a80::/32
2403:4b40::,2403:4b40:ffff:ffff:ffff:ffff:ffff:ffff,24034b40000000000000000000000000,24034b40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:4b40::/32
2403:4b80::,2403:4b80:ffff:ffff:ffff:ffff:ffff:ffff,24034b80000000000000000000000000,24034b80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:4b80::/32
2403:4c80::,2403:4c80:ffff:ffff:ffff:ffff:ffff:ffff,24034c80000000000000000000000000,24034c80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:4c80::/32
2403:4cc0::,2403:4cc0:ffff:ffff:ffff:ffff:ffff:ffff,24034cc0000000000000000000000000,24034cc0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:4cc0::/32
2403:4d80::,2403:4d80:ffff:ffff:ffff:ffff:ffff:ffff,24034d80000000000000000000000000,24034d80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:4d80::/32
2403:4e40::,2403:4e40:ffff:ffff:ffff:ffff:ffff:ffff,24034e40000000000000000000000000,24034e40ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:4e40::/32
2403:4ec0::,2403:4ec0:ffff:ffff:ffff:ffff:ffff:ffff,24034ec0000000000000000000000000,24034ec0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:4ec0::/32
2403:4f40::,2403:4f40:ffff:ffff:ffff:ffff:ffff:ffff,24034f40000000000000000000000000,24034f40ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:4f40::/32
2403:4fc0::,2403:4fc0:ffff:ffff:ffff:ffff:ffff:ffff,24034fc0000000000000000000000000,24034fc0ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:4fc0::/32
2403:5000::,2403:5000:ffff:ffff:ffff:ffff:ffff:ffff,24035000000000000000000000000000,24035000ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:5000::/32
2403:5040::,2403:5040:ffff:ffff:ffff:ffff:ffff:ffff,24035040000000000000000000000000,24035040ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5040::/32
2403:5080::,2403:5080:ffff:ffff:ffff:ffff:ffff:ffff,24035080000000000000000000000000,24035080ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5080::/32
2403:5140::,2403:5140:ffff:ffff:ffff:ffff:ffff:ffff,24035140000000000000000000000000,24035140ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:5140::/32
2403:5200::,2403:5200:ffff:ffff:ffff:ffff:ffff:ffff,24035200000000000000000000000000,24035200ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:5200::/32
2403:5280::,2403:5280:ffff:ffff:ffff:ffff:ffff:ffff,24035280000000000000000000000000,24035280ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5280::/32
2403:5380::,2403:5380:ffff:ffff:ffff:ffff:ffff:ffff,24035380000000000000000000000000,24035380ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5380::/32
2403:54c0::,2403:54c0:ffff:ffff:ffff:ffff:ffff:ffff,240354c0000000000000000000000000,240354c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:54c0::/32
2403:5500::,2403:5500:ffff:ffff:ffff:ffff:ffff:ffff,24035500000000000000000000000000,24035500ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:5500::/32
2403:5540::,2403:5540:ffff:ffff:ffff:ffff:ffff:ffff,24035540000000000000000000000000,24035540ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5540::/32
2403:5580::,2403:5580:ffff:ffff:ffff:ffff:ffff:ffff,24035580000000000000000000000000,24035580ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5580::/32
2403:5600::,2403:5600:ffff:ffff:ffff:ffff:ffff:ffff,24035600000000000000000000000000,24035600ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:5600::/32
2403:5640::,2403:5640:ffff:ffff:ffff:ffff:ffff:ffff,24035640000000000000000000000000,24035640ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5640::/32
2403:5780::,2403:5780:ffff:ffff:ffff:ffff:ffff:ffff,24035780000000000000000000000000,24035780ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5780::/32
2403:58c0::,2403:58c0:ffff:ffff:ffff:ffff:ffff:ffff,240358c0000000000000000000000000,240358c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:58c0::/32
2403:5980::,2403:5980:ffff:ffff:ffff:ffff:ffff:ffff,24035980000000000000000000000000,24035980ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5980::/32
2403:5a80::,2403:5a80:ffff:ffff:ffff:ffff:ffff:ffff,24035a80000000000000000000000000,24035a80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5a80::/32
2403:5b40::,2403:5b40:ffff:ffff:ffff:ffff:ffff:ffff,24035b40000000000000000000000000,24035b40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5b40::/32
2403:5b80::,2403:5b80:ffff:ffff:ffff:ffff:ffff:ffff,24035b80000000000000000000000000,24035b80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5b80::/32
2403:5c80::,2403:5c80:ffff:ffff:ffff:ffff:ffff:ffff,24035c80000000000000000000000000,24035c80ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2403:5c80::/32
2403:5d40::,2403:5d40:ffff:ffff:ffff:ffff:ffff:ffff,24035d40000000000000000000000000,24035d40ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:5d40::/32
2403:5d80::,2403:5d80:ffff:ffff:ffff:ffff:ffff:ffff,24035d80000000000000000000000000,24035d80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5d80::/32
2403:5e40::,2403:5e40:ffff:ffff:ffff:ffff:ffff:ffff,24035e40000000000000000000000000,24035e40ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2403:5e40::/32
2403:5e80::,2403:5e80:ffff:ffff:ffff:ffff:ffff:ffff,24035e80000000000000000000000000,24035e80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5e80::/32
2403:5ec0::,2403:5ec0:ffff:ffff:ffff:ffff:ffff:ffff,24035ec0000000000000000000000000,24035ec0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5ec0::/32
2403:5f80::,2403:5f80:ffff:ffff:ffff:ffff:ffff:ffff,24035f80000000000000000000000000,24035f80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5f80::/32
2403:5fc0::,2403:5fc0:ffff:ffff:ffff:ffff:ffff:ffff,24035fc0000000000000000000000000,24035fc0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:5fc0::/32
2403:6080::,2403:6080:ffff:ffff:ffff:ffff:ffff:ffff,24036080000000000000000000000000,24036080ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6080::/32
2403:6180::,2403:6180:ffff:ffff:ffff:ffff:ffff:ffff,24036180000000000000000000000000,24036180ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6180::/32
2403:6280::,2403:6280:ffff:ffff:ffff:ffff:ffff:ffff,24036280000000000000000000000000,24036280ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6280::/32
2403:62c0::,2403:62c0:ffff:ffff:ffff:ffff:ffff:ffff,240362c0000000000000000000000000,240362c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:62c0::/32
2403:6380::,2403:6380:ffff:ffff:ffff:ffff:ffff:ffff,24036380000000000000000000000000,24036380ffffffffffffffffffffffff,32,中国,黑龙江,哈尔滨,,,230100,45.802981,126.53505,city,,2403:6380::/32
2403:6400::,2403:6400:ffff:ffff:ffff:ffff:ffff:ffff,24036400000000000000000000000000,24036400ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:6400::/32
2403:6440::,2403:6440:ffff:ffff:ffff:ffff:ffff:ffff,24036440000000000000000000000000,24036440ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:6440::/32
2403:64c0::,2403:64c0:ffff:ffff:ffff:ffff:ffff:ffff,240364c0000000000000000000000000,240364c0ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:64c0::/32
2403:6540::,2403:6540:ffff:ffff:ffff:ffff:ffff:ffff,24036540000000000000000000000000,24036540ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:6540::/32
2403:6580::,2403:6580:ffff:ffff:ffff:ffff:ffff:ffff,24036580000000000000000000000000,24036580ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6580::/32
2403:6680::,2403:6680:ffff:ffff:ffff:ffff:ffff:ffff,24036680000000000000000000000000,24036680ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6680::/32
2403:6740::,2403:6740:ffff:ffff:ffff:ffff:ffff:ffff,24036740000000000000000000000000,24036740ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6740::/32
2403:6780::,2403:6780:ffff:ffff:ffff:ffff:ffff:ffff,24036780000000000000000000000000,24036780ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6780::/32
2403:6880::,2403:6880:ffff:ffff:ffff:ffff:ffff:ffff,24036880000000000000000000000000,24036880ffffffffffffffffffffffff,32,中国,江西,南昌,,,360100,28.682976,115.857972,city,,2403:6880::/32
2403:6980::,2403:6980:ffff:ffff:ffff:ffff:ffff:ffff,24036980000000000000000000000000,24036980ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6980::/32
2403:6a00::,2403:6a00:ffff:ffff:ffff:ffff:ffff:ffff,24036a00000000000000000000000000,24036a00ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2403:6a00::/32
2403:6c80::,2403:6c80:ffff:ffff:ffff:ffff:ffff:ffff,24036c80000000000000000000000000,24036c80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6c80::/32
2403:6d40::,2403:6d40:ffff:ffff:ffff:ffff:ffff:ffff,24036d40000000000000000000000000,24036d40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6d40::/32
2403:6d80::,2403:6d80:ffff:ffff:ffff:ffff:ffff:ffff,24036d80000000000000000000000000,24036d80ffffffffffffffffffffffff,32,中国,广东,广州,,,440100,23.130061,113.264499,city,,2403:6d80::/32
2403:6e80::,2403:6e80:ffff:ffff:ffff:ffff:ffff:ffff,24036e80000000000000000000000000,24036e80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6e80::/32
2403:6f40::,2403:6f40:ffff:ffff:ffff:ffff:ffff:ffff,24036f40000000000000000000000000,24036f40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6f40::/32
2403:6f80::,2403:6f80:ffff:ffff:ffff:ffff:ffff:ffff,24036f80000000000000000000000000,24036f80ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:6f80::/32
2403:6fc0::,2403:6fc0:ffff:ffff:ffff:ffff:ffff:ffff,24036fc0000000000000000000000000,24036fc0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:6fc0::/32
2403:7040::,2403:7040:ffff:ffff:ffff:ffff:ffff:ffff,24037040000000000000000000000000,24037040ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:7040::/32
2403:7080::,2403:7080:ffff:ffff:ffff:ffff:ffff:ffff,24037080000000000000000000000000,24037080ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:7080::/32
2403:7180::,2403:7180:ffff:ffff:ffff:ffff:ffff:ffff,24037180000000000000000000000000,24037180ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:7180::/32
2403:7280::,2403:7280:ffff:ffff:ffff:ffff:ffff:ffff,24037280000000000000000000000000,24037280ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:7280::/32
2403:7380::,2403:7380:ffff:ffff:ffff:ffff:ffff:ffff,24037380000000000000000000000000,24037380ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:7380::/32
2403:7480::,2403:7480:ffff:ffff:ffff:ffff:ffff:ffff,24037480000000000000000000000000,24037480ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:7480::/32
2403:7540::,2403:7540:ffff:ffff:ffff:ffff:ffff:ffff,24037540000000000000000000000000,24037540ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:7540::/32
2403:7580::,2403:7580:ffff:ffff:ffff:ffff:ffff:ffff,24037580000000000000000000000000,24037580ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2403:7580::/32
2403:7680::,2403:7680:ffff:ffff:ffff:ffff:ffff:ffff,24037680000000000000000000000000,24037680ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:7680::/32
2403:76c0::,2403:76c0:ffff:ffff:ffff:ffff:ffff:ffff,240376c0000000000000000000000000,240376c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:76c0::/32
2403:7700::,2403:7700:ffff:ffff:ffff:ffff:ffff:ffff,24037700000000000000000000000000,24037700ffffffffffffffffffffffff,32,中国,上海,,,,310000,31.230525,121.473667,province,,2403:7700::/32
2403:78c0::,2403:78c0:ffff:ffff:ffff:ffff:ffff:ffff,240378c0000000000000000000000000,240378c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:78c0::/32
2403:7a80::,2403:7a80:ffff:ffff:ffff:ffff:ffff:ffff,24037a80000000000000000000000000,24037a80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:7a80::/32
2403:7b00::,2403:7b00:ffff:ffff:ffff:ffff:ffff:ffff,24037b00000000000000000000000000,24037b00ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2403:7b00::/32
2403:7d80::,2403:7d80:ffff:ffff:ffff:ffff:ffff:ffff,24037d80000000000000000000000000,24037d80ffffffffffffffffffffffff,32,中国,江苏,南京,,,320100,32.059344,118.796624,city,,2403:7d80::/32
2403:7e80::,2403:7e80:ffff:ffff:ffff:ffff:ffff:ffff,24037e80000000000000000000000000,24037e80ffffffffffffffffffffffff,32,中国,广东,深圳,,,440300,22.543527,114.057939,city,,2403:7e80::/32
2403:7f40::,2403:7f40:ffff:ffff:ffff:ffff:ffff:ffff,24037f40000000000000000000000000,24037f40ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:7f40::/32
2403:7f80::,2403:7f80:ffff:ffff:ffff:ffff:ffff:ffff,24037f80000000000000000000000000,24037f80ffffffffffffffffffffffff,32,中国,广东,惠州,,,441300,23.112368,114.415587,city,,2403:7f80::/32
2403:8080::,2403:8080:ffff:ffff:ffff:ffff:ffff:ffff,24038080000000000000000000000000,24038080ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2403:8080::/32
2403:80c0::,2403:80c0:ffff:ffff:ffff:ffff:ffff:ffff,240380c0000000000000000000000000,240380c0ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:80c0::/32
2403:8100::,2403:8100:ffff:ffff:ffff:ffff:ffff:ffff,24038100000000000000000000000000,24038100ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:8100::/32
2403:8140::,2403:8140:ffff:ffff:ffff:ffff:ffff:ffff,24038140000000000000000000000000,24038140ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:8140::/32
2403:8180::,2403:8180:ffff:ffff:ffff:ffff:ffff:ffff,24038180000000000000000000000000,24038180ffffffffffffffffffffffff,32,中国,辽宁,沈阳,,,210100,41.677576,123.464675,city,,2403:8180::/32
2403:8280::,2403:8280:ffff:ffff:ffff:ffff:ffff:ffff,24038280000000000000000000000000,24038280ffffffffffffffffffffffff,32,中国,浙江,宁波,,,330200,29.860258,121.62454,city,,2403:8280::/32
2403:82c0::,2403:82c0:ffff:ffff:ffff:ffff:ffff:ffff,240382c0000000000000000000000000,240382c0ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:82c0::/32
2403:8340::,2403:8340:ffff:ffff:ffff:ffff:ffff:ffff,24038340000000000000000000000000,24038340ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:8340::/32
2403:8380::,2403:8380:ffff:ffff:ffff:ffff:ffff:ffff,24038380000000000000000000000000,24038380ffffffffffffffffffffffff,32,中国,安徽,,,,340000,31.734559,117.330139,province,,2403:8380::/32
2403:83c0::,2403:83c0:ffff:ffff:ffff:ffff:ffff:ffff,240383c0000000000000000000000000,240383c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:83c0::/32
2403:8480::,2403:8480:ffff:ffff:ffff:ffff:ffff:ffff,24038480000000000000000000000000,24038480ffffffffffffffffffffffff,32,中国,安徽,,,,340000,31.734559,117.330139,province,,2403:8480::/32
2403:84c0::,2403:84c0:ffff:ffff:ffff:ffff:ffff:ffff,240384c0000000000000000000000000,240384c0ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:84c0::/32
2403:8580::,2403:8580:ffff:ffff:ffff:ffff:ffff:ffff,24038580000000000000000000000000,24038580ffffffffffffffffffffffff,32,中国,河北,保定,,,130600,38.874476,115.464523,city,,2403:8580::/32
2403:8640::,2403:8640:ffff:ffff:ffff:ffff:ffff:ffff,24038640000000000000000000000000,24038640ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:8640::/32
2403:8880::,2403:8880:ffff:ffff:ffff:ffff:ffff:ffff,24038880000000000000000000000000,24038880ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2403:8880::/32
2403:8900::,2403:8900:ffff:ffff:ffff:ffff:ffff:ffff,24038900000000000000000000000000,24038900ffffffffffffffffffffffff,32,中国,江苏,南京,,,320100,32.059344,118.796624,city,,2403:8900::/32
2403:8980::,2403:8980:ffff:ffff:ffff:ffff:ffff:ffff,24038980000000000000000000000000,24038980ffffffffffffffffffffffff,32,中国,广东,东莞,,,441900,23.021016,113.751884,city,,2403:8980::/32
2403:8a40::,2403:8a40:ffff:ffff:ffff:ffff:ffff:ffff,24038a40000000000000000000000000,24038a40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:8a40::/32
2403:8a80::,2403:8a80:ffff:ffff:ffff:ffff:ffff:ffff,24038a80000000000000000000000000,24038a80ffffffffffffffffffffffff,32,中国,广东,广州,,,440100,23.130061,113.264499,city,,2403:8a80::/32
2403:8b00::,2403:8b00:ffff:ffff:ffff:ffff:ffff:ffff,24038b00000000000000000000000000,24038b00ffffffffffffffffffffffff,32,中国,安徽,合肥,,,340100,31.820567,117.227267,city,,2403:8b00::/32
2403:8b80::,2403:8b80:ffff:ffff:ffff:ffff:ffff:ffff,24038b80000000000000000000000000,24038b80ffffffffffffffffffffffff,32,中国,贵州,遵义,,,520300,27.721931,107.031922,city,,2403:8b80::/32
2403:8bc0::,2403:8bc0:ffff:ffff:ffff:ffff:ffff:ffff,24038bc0000000000000000000000000,24038bc0ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:8bc0::/32
2403:8c00::,2403:8c00:ffff:ffff:ffff:ffff:ffff:ffff,24038c00000000000000000000000000,24038c00ffffffffffffffffffffffff,32,中国,吉林,长春,,教育网,220100,43.816996,125.323643,city,,2403:8c00::/32
2403:8c80::,2403:8c80:ffff:ffff:ffff:ffff:ffff:ffff,24038c80000000000000000000000000,24038c80ffffffffffffffffffffffff,32,中国,黑龙江,哈尔滨,,,230100,45.802981,126.53505,city,,2403:8c80::/32
2403:8d00::,2403:8d00:ffff:ffff:ffff:ffff:ffff:ffff,24038d00000000000000000000000000,24038d00ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2403:8d00::/32
2403:8d80::,2403:8d80:ffff:ffff:ffff:ffff:ffff:ffff,24038d80000000000000000000000000,24038d80ffffffffffffffffffffffff,32,中国,河北,邯郸,,,130400,36.625849,114.53915,city,,2403:8d80::/32
2403:8e40::,2403:8e40:ffff:ffff:ffff:ffff:ffff:ffff,24038e40000000000000000000000000,24038e40ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:8e40::/32
2403:8ec0::,2403:8ec0:ffff:ffff:ffff:ffff:ffff:ffff,24038ec0000000000000000000000000,24038ec0ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:8ec0::/32
2403:8f40::,2403:8f40:ffff:ffff:ffff:ffff:ffff:ffff,24038f40000000000000000000000000,24038f40ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:8f40::/32
2403:9080::,2403:9080:ffff:ffff:ffff:ffff:ffff:ffff,24039080000000000000000000000000,24039080ffffffffffffffffffffffff,32,中国,广东,江门,,,440700,22.578948,113.081548,city,,2403:9080::/32
2403:9180::,2403:9180:ffff:ffff:ffff:ffff:ffff:ffff,24039180000000000000000000000000,24039180ffffffffffffffffffffffff,32,中国,江苏,,,,320000,32.061377,118.763563,province,,2403:9180::/32
2403:9280::,2403:9280:ffff:ffff:ffff:ffff:ffff:ffff,24039280000000000000000000000000,24039280ffffffffffffffffffffffff,32,中国,云南,昆明,,,530100,24.88149,102.833669,city,,2403:9280::/32
2403:9380::,2403:9380:ffff:ffff:ffff:ffff:ffff:ffff,24039380000000000000000000000000,24039380ffffffffffffffffffffffff,32,中国,江西,南昌,,,360100,28.682976,115.857972,city,,2403:9380::/32
2403:93c0::,2403:93c0:ffff:ffff:ffff:ffff:ffff:ffff,240393c0000000000000000000000000,240393c0ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:93c0::/32
2403:9480::,2403:9480:ffff:ffff:ffff:ffff:ffff:ffff,24039480000000000000000000000000,24039480ffffffffffffffffffffffff,32,中国,广西,南宁,,,450100,22.8177,108.366407,city,,2403:9480::/32
2403:9580::,2403:9580:ffff:ffff:ffff:ffff:ffff:ffff,24039580000000000000000000000000,24039580ffffffffffffffffffffffff,32,中国,辽宁,大连,,,210200,38.913962,121.614786,city,,2403:9580::/32
2403:95c0::,2403:95c0:ffff:ffff:ffff:ffff:ffff:ffff,240395c0000000000000000000000000,240395c0ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:95c0::/32
2403:9680::,2403:9680:ffff:ffff:ffff:ffff:ffff:ffff,24039680000000000000000000000000,24039680ffffffffffffffffffffffff,32,中国,山西,太原,,,140100,37.870451,112.549656,city,,2403:9680::/32
2403:96c0::,2403:96c0:ffff:ffff:ffff:ffff:ffff:ffff,240396c0000000000000000000000000,240396c0ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:96c0::/32
2403:9740::,2403:9740:ffff:ffff:ffff:ffff:ffff:ffff,24039740000000000000000000000000,24039740ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:9740::/32
2403:9780::,2403:9780:ffff:ffff:ffff:ffff:ffff:ffff,24039780000000000000000000000000,24039780ffffffffffffffffffffffff,32,中国,江苏,无锡,,,320200,31.491064,120.311889,city,,2403:9780::/32
2403:9880::,2403:9880:ffff:ffff:ffff:ffff:ffff:ffff,24039880000000000000000000000000,24039880ffffffffffffffffffffffff,32,中国,湖北,武汉,,,420100,30.593354,114.304569,city,,2403:9880::/32
2403:9a80::,2403:9a80:ffff:ffff:ffff:ffff:ffff:ffff,24039a80000000000000000000000000,24039a80ffffffffffffffffffffffff,32,中国,陕西,西安,,,610100,34.343207,108.939645,city,,2403:9a80::/32
2403:9ac0::,2403:9ac0:ffff:ffff:ffff:ffff:ffff:ffff,24039ac0000000000000000000000000,24039ac0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:9ac0::/32
2403:9b00::,2403:9b00:ffff:ffff:ffff:ffff:ffff:ffff,24039b00000000000000000000000000,24039b00ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2403:9b00::/32
2403:9b40::,2403:9b40:ffff:ffff:ffff:ffff:ffff:ffff,24039b40000000000000000000000000,24039b40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:9b40::/32
2403:9b80::,2403:9b80:ffff:ffff:ffff:ffff:ffff:ffff,24039b80000000000000000000000000,24039b80ffffffffffffffffffffffff,32,中国,辽宁,大连,,,210200,38.913962,121.614786,city,,2403:9b80::/32
2403:9bc0::,2403:9bc0:ffff:ffff:ffff:ffff:ffff:ffff,24039bc0000000000000000000000000,24039bc0ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:9bc0::/32
2403:9c80::,2403:9c80:ffff:ffff:ffff:ffff:ffff:ffff,24039c80000000000000000000000000,24039c80ffffffffffffffffffffffff,32,中国,福建,厦门,,,350200,24.479627,118.08891,city,,2403:9c80::/32
2403:9d00::,2403:9d00:ffff:ffff:ffff:ffff:ffff:ffff,24039d00000000000000000000000000,24039d00ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2403:9d00::/32
2403:9d40::,2403:9d40:ffff:ffff:ffff:ffff:ffff:ffff,24039d40000000000000000000000000,24039d40ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2403:9d40::/32
2403:9d80::,2403:9d80:ffff:ffff:ffff:ffff:ffff:ffff,24039d80000000000000000000000000,24039d80ffffffffffffffffffffffff,32,中国,上海,,,,310000,31.230525,121.473667,province,,2403:9d80::/32
2403:9e40::,2403:9e40:ffff:ffff:ffff:ffff:ffff:ffff,24039e40000000000000000000000000,24039e40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:9e40::/32
2403:9e80::,2403:9e80:ffff:ffff:ffff:ffff:ffff:ffff,24039e80000000000000000000000000,24039e80ffffffffffffffffffffffff,32,中国,湖北,宜昌,,,420500,30.69217,111.286962,city,,2403:9e80::/32
2403:9ec0::,2403:9ec0:ffff:ffff:ffff:ffff:ffff:ffff,24039ec0000000000000000000000000,24039ec0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2403:9ec0::/32
2403:9f00::,2403:9f00:ffff:ffff:ffff:ffff:ffff:ffff,24039f00000000000000000000000000,24039f00ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2403:9f00::/32
2403:9f80::,2403:9f80:ffff:ffff:ffff:ffff:ffff:ffff,24039f80000000000000000000000000,24039f80ffffffffffffffffffffffff,32,中国,广东,肇庆,,,441200,23.047747,112.465245,city,,2403:9f80::/32
